created,text,retwc,hashtag,followers,friends
2021-09-24 13:51:08,b'RT @ASlavitt: BREAKING: Pfizer booster approved for any adults at-risk from COVID exposure who are 6 months past their second vaccine.\n\nAtt\xe2\x80\xa6',1737,None,428,2333
2021-09-24 13:51:08,"b'RT @BareReality: An interesting rapid response to ""Public health logic of COVID-19 vaccinations"" which creates more questions about the wis\xe2\x80\xa6'",39,None,113,446
2021-09-24 13:51:08,"b'RT @RubenGallego: Nope, no vaccine no honorable discharge. I was opposed to the Iraq War had I refused to go I would have been dishonorably\xe2\x80\xa6'",874,None,206,219
2021-09-24 13:51:07,"b""Whether you\xe2\x80\x99re pro-vaccine or anti-vaccine you\xe2\x80\x99re not changing any fence-sitters' minds with frothing-at-the-mouth\xe2\x80\xa6 https://t.co/IqzKo8wUFH""",0,None,2169,2342
2021-09-24 13:51:07,b'RT @VincentRK: This is the summary of the recommendations on a booster dose of Pfizer vaccine. https://t.co/0egAlDqwRi https://t.co/1REiRWJ\xe2\x80\xa6',7,None,84414,8054
2021-09-24 13:51:07,b'It\xe2\x80\x99s pretty mindwarping to try and put oneself in a headspace where a well tested vaccine is a \xe2\x80\x9cdefinitely not\xe2\x80\x9d but\xe2\x80\xa6 https://t.co/SXDjBZ75Wn',0,None,277,809
2021-09-24 13:51:07,b'RT @PrisonPlanet: New York Governor Kathy Hochul announced that the State\xe2\x80\x99s health care workers who have not taken the COVID vaccine will b\xe2\x80\xa6',224,None,195,68
2021-09-24 13:51:07,b'RT @xowendydaily: Wendy shared that she completed her 2nd dose of vaccine and is now fully vaccinated \xf0\x9f\x98\xb7\xf0\x9f\x92\x89\n\n#WENDY #\xec\x9b\xac\xeb\x94\x94 @RVsmtown https://t.co\xe2\x80\xa6',707,WENDY,8257,390
2021-09-24 13:51:07,"b'@chrissychlapp @TheDerekStevens Oddly enough, the gov actually did longer trials with studying the effects of acid\xe2\x80\xa6 https://t.co/ALjSCS8W13'",0,None,364,494
2021-09-24 13:51:07,b'RT @Reuters: Mexico to use only Pfizer COVID-19 vaccine on at-risk kids https://t.co/3qeXtOJp4s https://t.co/IHJ7fIl54K',27,None,3,89
2021-09-24 13:51:06,b'RT @tonyposnanski: Mike Flynn thinks we are going to put the vaccine in salad dressing and I hope that the FDA will lettuce do this.',1176,None,739,1986
2021-09-24 13:51:06,"b'@OttemaTaylor @stillsickofit @DiamondJimLowe @Augustu37011642 @DarrylMackiePPC Well, then stay at home! That was th\xe2\x80\xa6 https://t.co/cCHMzFHYk1'",0,None,12,110
