created,text,retwc,hashtag,followers,friends
2021-10-18 22:12:14,"b'RT @EMA_News: EMA starts evaluating an application to extend the use of BioNTech/Pfizer\xe2\x80\x99s COVID-19 vaccine, #Comirnaty, to children aged 5\xe2\x80\xa6'",165,Comirnaty,5497,6034
2021-10-18 22:12:14,"b'RT @normanswan: Clarification on the PHE data that I\xe2\x80\x99ve been quoting showing Pfizer\xe2\x80\x99s immunity waning faster than AZ, these later data (tha\xe2\x80\xa6'",186,None,431,406
2021-10-18 22:12:10,"b'..countries, and used a lot of AZ which wanes faster than Pfizer. Not much, but 4%breakthrough goes to 8% breakthro\xe2\x80\xa6 https://t.co/Z5z7AoAGqA'",0,None,141,140
2021-10-18 22:12:07,"b""RT @alex_n_boyd: NEW: Pfizer and BioNTech say they've filed with Health Canada for approval of their COVID vaccine for kids aged 5 to 11, m\xe2\x80\xa6""",223,None,590,565
2021-10-18 22:12:06,b'RT @ezralevant: These are the vaccine injury stats from Ontario. Young men are 50 times more likely to get a heart injury from a vaccine th\xe2\x80\xa6',2925,None,207,469
2021-10-18 22:12:03,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,23,218
2021-10-18 22:12:01,b'@pfizer officially seeks @US_FDA  clearance for #coronavirus #vaccine in kids. FDA to meet on Oct. 26. #COVID19\xe2\x80\xa6 https://t.co/mFGfUeL20q',0,coronavirus,171,268
2021-10-18 22:12:01,b'RT @TheM0dalice: Amazing how many congress members own stock in Pfizer https://t.co/TFA9LHBMAh',1110,None,168,1121
2021-10-18 22:11:59,b'RT @KamVTV: The fifth most owned stock by members of Congress is Pfizer. \n\nNow you know.',18581,None,22,41
2021-10-18 22:11:59,"b'RT @elephunk101: @CNBC @pfizer ""Promoted by Pfizer"". Journalism is supposed to be non biased \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/cTjnXZt6zr'",126,None,1699,2555
